State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,13/10/2023,2300,11000,6000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,16/10/2023,2300,11000,6000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,26/10/2023,2650,12000,5330,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,05/11/2023,2000,10000,4650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,06/11/2023,2000,5000,4650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,11/11/2023,1650,8250,4300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,17/11/2023,2000,15300,4300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Large,03/12/2023,1667,7000,3667,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,09/12/2023,2000,6650,3650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,15/12/2023,1650,6650,3500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,22/12/2023,1650,6650,3650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,31/12/2023,1650,6650,3300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,01/05/2024,7300,14650,8650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,03/05/2024,7300,14650,8650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,07/05/2024,7300,14650,8650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,15/05/2024,7300,14650,8650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,21/05/2024,7300,14650,8650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,24/05/2024,7300,14650,8650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,01/06/2024,7300,14650,8650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,03/06/2024,7300,14650,8650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,05/06/2024,7300,14650,8650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,06/06/2024,7300,14650,8650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,11/06/2024,7300,14650,8650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,14/06/2024,7300,14650,8650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,19/06/2024,7300,14650,8650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,05/04/2024,7300,14650,8000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,07/04/2024,2300,6650,3650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,08/04/2024,2300,6650,3650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,13/04/2024,7300,14650,9000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,23/04/2024,7300,14650,8650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,24/04/2024,7300,14650,8650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,07/01/2015,300,1150,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,22/01/2015,300,1200,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/01/2015,300,1200,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,06/02/2015,400,1200,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/02/2015,400,1350,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,13/02/2015,400,1400,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,14/02/2015,500,1400,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/02/2015,500,1450,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,20/02/2015,400,1400,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,21/02/2015,450,1500,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,19/03/2015,400,2000,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,04/04/2015,500,2200,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/04/2015,350,2200,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,17/04/2015,600,2200,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,18/04/2015,400,2200,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,19/04/2015,350,2200,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,22/04/2015,400,2200,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/05/2015,500,2000,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/05/2015,450,2000,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,12/05/2015,400,2200,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,13/05/2015,400,2200,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,18/05/2015,500,2200,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,28/05/2015,400,2200,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/05/2015,400,2100,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,30/05/2015,400,2100,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,02/06/2015,400,2200,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,13/06/2015,400,2200,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/06/2015,300,2200,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,17/06/2015,500,2200,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,07/07/2015,400,2100,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,12/07/2015,400,2200,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,13/07/2015,400,2100,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/07/2015,400,2000,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,01/08/2015,350,2100,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,02/08/2015,350,2100,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,11/08/2015,300,2200,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,31/08/2015,350,2000,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,01/09/2015,350,2000,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,03/09/2015,400,2000,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,05/09/2015,400,2000,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/09/2015,400,1800,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/09/2015,400,2000,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,21/09/2015,400,1400,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/09/2015,400,1600,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,02/10/2015,400,2000,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,04/10/2015,400,1600,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/10/2015,400,1600,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,17/10/2015,300,1700,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,23/10/2015,400,1500,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,24/10/2015,300,1400,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,31/10/2015,300,1600,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,01/11/2015,400,1100,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,07/11/2015,300,1500,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,12/11/2015,300,1800,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,17/11/2015,300,1200,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,18/11/2015,300,2000,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,19/11/2015,300,1600,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,22/11/2015,300,1100,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/11/2015,300,2000,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,02/12/2015,300,1000,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,11/12/2015,300,1000,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,15/12/2015,300,1000,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/12/2015,300,1000,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,19/12/2015,300,1000,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Fanny,Medium,27/09/2004,200,600,400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Fanny,Medium,01/10/2004,200,600,400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Fanny,Medium,07/10/2004,120,700,350,17
Telangana,Hyderabad,Gaddiannaram,Apple,Fanny,Medium,27/10/2004,150,700,425,17
Telangana,Hyderabad,Gaddiannaram,Apple,Kasmir/Shimla - II,Medium,23/07/2004,200,800,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,American,Medium,04/01/2012,300,2100,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,07/01/2012,300,2000,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/01/2012,300,2100,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/02/2012,400,2100,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,22/02/2012,300,2100,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,04/03/2012,400,2000,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,05/03/2012,400,2100,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,13/03/2012,400,2100,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,15/03/2012,450,2100,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/03/2012,400,2100,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,24/03/2012,500,2100,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/03/2012,450,2100,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/03/2012,500,2200,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,30/03/2012,500,2100,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,06/04/2012,600,2200,900,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/04/2012,500,2100,850,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/04/2012,600,2200,850,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,20/04/2012,600,2000,850,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,27/04/2012,600,2100,850,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,30/04/2012,900,2100,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,02/05/2012,700,2100,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,04/05/2012,800,2200,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,06/05/2012,800,2100,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,07/05/2012,600,2100,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,09/05/2012,750,2100,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,13/05/2012,800,2000,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/05/2012,800,2000,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/05/2012,800,2100,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,31/05/2012,800,2100,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,01/06/2012,800,2100,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,06/06/2012,800,2100,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,07/06/2012,800,2000,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,11/06/2012,800,2100,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,21/06/2012,800,2000,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,27/06/2012,1000,2200,1400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/07/2012,600,2200,1500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,20/07/2012,500,2200,1300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,06/08/2012,400,3000,1500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,14/08/2012,600,2800,1600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,17/08/2012,400,2300,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,19/08/2012,400,1600,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,21/08/2012,500,1800,1300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,22/08/2012,400,1900,1300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,23/08/2012,400,1800,1300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/08/2012,400,1600,1000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/08/2012,400,1650,1000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,01/09/2012,500,1600,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,04/09/2012,500,1650,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/09/2012,400,1700,900,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,11/09/2012,400,1650,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,22/09/2012,400,1600,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,01/10/2012,400,1700,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/10/2012,400,1900,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,05/11/2012,400,1700,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,24/11/2012,300,1100,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/11/2012,350,1000,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,19/12/2012,300,1150,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,21/12/2012,300,1100,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,30/12/2012,300,750,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,17/01/2016,300,900,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,20/01/2016,300,900,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/01/2016,300,900,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/01/2016,1875,5625,4063,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,30/01/2016,1875,5625,4063,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,03/02/2016,1875,5625,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,09/02/2016,1875,5938,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,15/02/2016,1875,5625,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,18/02/2016,1875,5938,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,20/02/2016,1875,6250,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,22/02/2016,1875,5625,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/02/2016,1875,9375,4063,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,04/03/2016,2500,7813,4688,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/03/2016,2187,9375,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,30/03/2016,2188,7500,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,01/04/2016,2187,9375,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,04/04/2016,2187,9375,4063,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,05/04/2016,2187,9375,4063,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,06/04/2016,2500,9375,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/04/2016,2500,9375,4688,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,19/04/2016,2500,7500,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,21/04/2016,2500,9375,4688,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,22/04/2016,2500,9375,2813,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/04/2016,3125,9375,4688,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,27/04/2016,2187,9375,4688,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,05/05/2016,3125,9375,5000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,09/05/2016,3125,9375,5000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/05/2016,3750,9375,5313,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,17/05/2016,3125,9375,5313,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,30/05/2016,3125,12500,5313,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,03/06/2016,3125,12500,4688,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,04/06/2016,3125,12500,4688,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/06/2016,3125,12500,5313,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/06/2016,2187,12500,5313,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,17/06/2016,2187,12500,5313,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,18/06/2016,2187,12813,5625,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,19/06/2016,2187,12500,5625,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,21/06/2016,2500,12500,5625,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,24/06/2016,1875,12500,5313,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/06/2016,1875,12500,4688,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,28/06/2016,2187,12500,5000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/07/2016,1875,12500,5000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,09/07/2016,1875,12500,5313,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/07/2016,1875,11875,5313,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,11/07/2016,1875,12500,5000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,12/07/2016,2187,12500,5313,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,14/07/2016,1875,12500,5000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/07/2016,1875,13125,5000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,07/08/2016,1875,14375,5000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,11/08/2016,300,2500,1000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,21/08/2016,1875,12500,6250,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/08/2016,1875,12500,6250,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,03/09/2016,1875,12500,6250,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,04/09/2016,1875,12500,6250,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,11/09/2016,1875,11250,5937,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,12/09/2016,2187,12500,6250,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,17/09/2016,2187,12500,6250,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,23/09/2016,2187,12500,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,24/09/2016,2187,11250,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,27/09/2016,2187,12500,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,28/09/2016,1875,12500,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/09/2016,400,1800,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/10/2016,1875,10625,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/10/2016,1875,10000,4687,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,28/10/2016,1875,11250,4062,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,03/11/2016,1875,12500,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,05/11/2016,1875,12500,4062,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/11/2016,2187,12500,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,15/11/2016,1875,6250,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,24/11/2016,1875,9375,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/11/2016,1875,6250,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,30/11/2016,1875,6875,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,02/12/2016,1875,11250,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,06/12/2016,1875,11250,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,14/12/2016,1875,6875,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,20/12/2016,1875,6875,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,27/01/2009,200,700,400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,07/02/2009,200,650,360,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,11/02/2009,200,750,400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,23/02/2009,260,650,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,28/02/2009,250,700,450,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,17/03/2009,200,650,400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,28/03/2009,300,700,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,04/05/2009,400,800,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,05/05/2009,500,900,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,25/05/2009,200,500,250,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,08/06/2009,400,600,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,10/06/2009,400,600,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,14/06/2009,400,800,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,20/06/2009,400,800,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,25/06/2009,400,850,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,26/06/2009,400,800,550,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,28/06/2009,400,800,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,05/07/2009,400,800,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,28/07/2009,240,700,450,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,09/08/2009,150,2000,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,11/08/2009,150,1600,550,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,14/08/2009,150,1800,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,16/08/2009,150,1600,550,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,18/08/2009,200,1500,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,24/08/2009,200,1700,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,31/08/2009,400,1500,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,04/09/2009,350,1500,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,03/11/2009,250,1200,575,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,04/11/2009,300,1400,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,18/11/2009,220,1200,525,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,07/12/2009,180,750,450,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,14/12/2009,250,750,450,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,17/12/2009,300,850,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,25/01/2010,300,725,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,18/03/2010,450,950,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,18/05/2010,900,2000,1500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/09/2010,300,900,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,27/09/2010,350,1050,625,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,05/10/2010,350,1050,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/10/2010,250,1000,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/10/2010,220,1050,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,30/10/2010,200,1000,550,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/11/2010,250,1150,625,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,09/11/2010,200,1200,550,17
